Salt,Temperature_C,Molality_molkg,Pressure_MPa,m_free_K,m_free_Cl,m_free_Na,m_free_Mg,m_free_SO4,m_free_Ca,m_free_NH4,m_free_CO3,m_pair_KSO4,m_pair_NaSO4,m_pair_MgSO4,m_pair_CaSO4,m_pair_NaCO3,m_pair_MgCO3,m_pair_CaCO3,m_pair_NH4SO4,I_eff,I_formal
K2SO4,25.0,0.02499,285.9,0.045349181599386085,0.0,0.0,0.0,0.02035913241550134,0.0,0.0,0.0,0.004630816521929797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06570864926649249,0.07497
K2SO4,25.0,0.02499,353.0,0.04430308602148803,0.0,0.0,0.0,0.019313041186173885,0.0,0.0,0.0,0.0056769118879569135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06361654261817991,0.07497
K2SO4,25.0,0.02499,416.2,0.043096183256956494,0.0,0.0,0.0,0.018106142699639474,0.0,0.0,0.0,0.006883814418685144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06120282897093256,0.07497
K2SO4,25.0,0.02499,308.7,0.04502187660665432,0.0,0.0,0.0,0.02003182889232712,0.0,0.0,0.0,0.004958121447216539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06505406665053678,0.07497
K2SO4,25.0,0.02499,259.9,0.045686772519172136,0.0,0.0,0.0,0.020696721647296742,0.0,0.0,0.0,0.004293225672897733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06638380141892004,0.07497
K2SO4,25.0,0.09842,0.1,0.17431502157670478,0.0,0.0,0.0,0.07589488466596754,0.0,0.0,0.0,0.022524972326755394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25021000255389136,0.29525999999999997
K2SO4,25.0,0.09842,58.3,0.17468471044153175,0.0,0.0,0.0,0.07626458194736772,0.0,0.0,0.0,0.022155283966629694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25094942937982984,0.29525999999999997
K2SO4,25.0,0.09842,105.5,0.17379970113032925,0.0,0.0,0.0,0.07537957907177782,0.0,0.0,0.0,0.023040293418049043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24917945475766964,0.29525999999999997
K2SO4,25.0,0.09842,163.3,0.17158841190589416,0.0,0.0,0.0,0.07316829744340443,0.0,0.0,0.0,0.025251582606730664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24475693560872544,0.29525999999999997
K2SO4,25.0,0.09842,188.5,0.17028453944371166,0.0,0.0,0.0,0.07186442828994968,0.0,0.0,0.0,0.026555455001034598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24214921863504144,0.29525999999999997
K2SO4,25.0,0.09842,214.5,0.16874326173649243,0.0,0.0,0.0,0.07032315405135749,0.0,0.0,0.0,0.028096732611908065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23906669356288487,0.29525999999999997
K2SO4,25.0,0.09842,260.6,0.16556655878622584,0.0,0.0,0.0,0.06714645750674231,0.0,0.0,0.0,0.0312734353368962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23271334567378416,0.29525999999999997
K2SO4,25.0,0.09842,312.8,0.16138805498274914,0.0,0.0,0.0,0.06296796153378079,0.0,0.0,0.0,0.035451938818134174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2243564112612165,0.29525999999999997
K2SO4,25.0,0.09842,369.1,0.1563738352432968,0.0,0.0,0.0,0.057953751062111106,0.0,0.0,0.0,0.040466158148040395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21432806127840692,0.29525999999999997
K2SO4,25.0,0.09842,294.1,0.16294684002685147,0.0,0.0,0.0,0.06452674369173377,0.0,0.0,0.0,0.033893153896582325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22747395412896743,0.29525999999999997
K2SO4,25.0,0.09842,136.8,0.1727433795515144,0.0,0.0,0.0,0.07432326162410853,0.0,0.0,0.0,0.02409661500067595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2470668429247614,0.29525999999999997
K2SO4,5.0,0.1048,0.1,0.18560442790876358,0.0,0.0,0.0,0.08080438654465372,0.0,0.0,0.0,0.023995570194824963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26640886091145083,0.3144
K2SO4,10.0,0.1048,0.1,0.18566183480930193,0.0,0.0,0.0,0.080861777866691,0.0,0.0,0.0,0.023938162573450796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26652366974376085,0.3144
K2SO4,25.0,0.1048,0.1,0.18505405487475612,0.0,0.0,0.0,0.08025391484521595,0.0,0.0,0.0,0.024545938666289686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26530806614755237,0.3144
K2SO4,35.0,0.1048,0.1,0.18420479996610722,0.0,0.0,0.0,0.07940455732218546,0.0,0.0,0.0,0.025395188772597922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2636094853889042,0.3144
K2SO4,45.0,0.1048,0.1,0.18310448395018317,0.0,0.0,0.0,0.07830407944656231,0.0,0.0,0.0,0.026495497038934238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26140872621560407,0.3144
